Timestamp,DRA0010_COATING_DIAMETER
="2022-11-30 17:00:29.952",4990.0
="2022-11-30 17:00:05.175",4989.0
="2022-11-30 16:59:40.647",4990.0
="2022-11-30 16:59:15.869",4996.0
="2022-11-30 16:58:50.612",4995.0
="2022-11-30 16:58:25.355",5000.0
="2022-11-30 16:57:59.846",4982.0
="2022-11-30 16:57:34.840",5004.0
="2022-11-30 16:57:10.571",4989.0
="2022-11-30 16:56:44.824",4986.0
="2022-11-30 16:56:20.547",4996.0
="2022-11-30 16:55:55.530",4982.0
="2022-11-30 16:55:30.521",4985.0
="2022-11-30 16:55:06.244",4987.0
="2022-11-30 16:54:41.476",4987.0
="2022-11-30 16:54:16.709",5002.0
="2022-11-30 16:53:51.693",4986.0
="2022-11-30 16:53:27.424",4997.0
="2022-11-30 16:53:02.897",4981.0
="2022-11-30 16:52:36.900",4989.0
="2022-11-30 16:52:12.381",4989.0
="2022-11-30 16:51:47.856",4983.0
="2022-11-30 16:51:22.847",4983.0
="2022-11-30 16:50:56.848",4989.0
="2022-11-30 16:50:31.832",4990.0
="2022-11-30 16:50:06.334",4984.0
="2022-11-30 16:49:40.336",4998.0
="2022-11-30 16:49:15.820",4991.0
="2022-11-30 16:48:50.323",4995.0
="2022-11-30 16:48:25.555",4991.0
="2022-11-30 16:47:58.828",5015.0
="2022-11-30 16:47:32.829",4989.0
="2022-11-30 16:47:07.333",4989.0
="2022-11-30 16:46:41.836",4997.0
="2022-11-30 16:46:16.327",4987.0
="2022-11-30 16:45:51.320",4988.0
="2022-11-30 16:45:25.822",4988.0
="2022-11-30 16:45:01.305",4989.0
="2022-11-30 16:44:34.818",4984.0
="2022-11-30 16:44:10.789",4997.0
="2022-11-30 16:43:47.252",5003.0
="2022-11-30 16:43:23.214",4990.0
="2022-11-30 16:42:57.228",4993.0
="2022-11-30 16:42:32.210",4998.0
="2022-11-30 16:42:06.723",5004.0
="2022-11-30 16:41:41.706",4997.0
="2022-11-30 16:41:16.209",5008.0
="2022-11-30 16:40:50.710",5000.0
="2022-11-30 16:40:26.442",5011.0
="2022-11-30 16:40:00.935",4996.0
="2022-11-30 16:39:36.667",5010.0
="2022-11-30 16:39:10.900",5008.0
="2022-11-30 16:38:46.633",4968.0
="2022-11-30 16:38:20.375",4973.0
="2022-11-30 16:37:55.368",4974.0
="2022-11-30 16:37:31.099",4980.0
="2022-11-30 16:37:05.602",4986.0
="2022-11-30 16:36:39.355",4986.0
="2022-11-30 16:36:14.088",4982.0
="2022-11-30 16:35:50.311",4978.0
="2022-11-30 16:35:26.283",4987.0
="2022-11-30 16:35:01.756",4981.0
="2022-11-30 16:34:38.458",4976.0
="2022-11-30 16:34:13.702",4981.0
="2022-11-30 16:33:49.673",4975.0
="2022-11-30 16:33:25.156",4975.0
="2022-11-30 16:32:59.647",4976.0
="2022-11-30 16:32:35.370",4968.0
="2022-11-30 16:32:09.622",4978.0
="2022-11-30 16:31:44.855",4968.0
="2022-11-30 16:31:20.817",4980.0
="2022-11-30 16:30:56.550",4982.0
="2022-11-30 16:30:31.783",4967.0
="2022-11-30 16:30:06.765",4968.0
="2022-11-30 16:29:42.247",4973.0
="2022-11-30 16:29:17.230",4963.0
="2022-11-30 16:28:51.243",4964.0
="2022-11-30 16:28:26.226",4973.0
="2022-11-30 16:28:02.427",4964.0
="2022-11-30 16:27:38.149",4967.0
="2022-11-30 16:27:13.622",4969.0
="2022-11-30 16:26:48.615",4970.0
="2022-11-30 16:26:23.598",4975.0
="2022-11-30 16:25:58.591",4973.0
="2022-11-30 16:25:33.082",4970.0
="2022-11-30 16:25:09.305",4973.0
="2022-11-30 16:24:44.287",4973.0
="2022-11-30 16:24:19.770",4978.0
="2022-11-30 16:23:53.773",4965.0
="2022-11-30 16:23:29.244",4974.0
="2022-11-30 16:23:04.228",4968.0
="2022-11-30 16:22:38.241",4980.0
="2022-11-30 16:22:12.734",4977.0
="2022-11-30 16:21:48.206",4966.0
="2022-11-30 16:21:22.219",4969.0
="2022-11-30 16:20:58.420",4968.0
="2022-11-30 16:20:33.903",4970.0
="2022-11-30 16:20:09.864",4965.0
="2022-11-30 16:19:46.077",4973.0
="2022-11-30 16:19:19.830",4971.0
="2022-11-30 16:18:54.572",4968.0
="2022-11-30 16:18:30.555",4973.0
="2022-11-30 16:18:06.028",4980.0
="2022-11-30 16:17:41.011",4969.0
="2022-11-30 16:17:16.732",4974.0
="2022-11-30 16:16:50.736",4986.0
="2022-11-30 16:16:25.237",4980.0
="2022-11-30 16:16:00.711",4975.0
="2022-11-30 16:15:35.203",4976.0
="2022-11-30 16:15:09.694",4984.0
="2022-11-30 16:14:43.707",4982.0
="2022-11-30 16:14:19.182",4972.0
="2022-11-30 16:13:55.393",4972.0
="2022-11-30 16:13:30.375",4982.0
="2022-11-30 16:13:05.358",4981.0
="2022-11-30 16:12:39.851",4982.0
="2022-11-30 16:12:14.343",4975.0
="2022-11-30 16:11:50.307",4974.0
="2022-11-30 16:11:25.288",4973.0
="2022-11-30 16:11:00.270",4985.0
="2022-11-30 16:10:34.773",4976.0
="2022-11-30 16:10:09.766",4977.0
="2022-11-30 16:09:44.269",4976.0
="2022-11-30 16:09:19.010",4972.0
="2022-11-30 16:08:53.504",4979.0
="2022-11-30 16:08:27.016",4979.0
="2022-11-30 16:08:02.009",4975.0
="2022-11-30 16:07:36.991",4980.0
="2022-11-30 16:07:11.734",4979.0
="2022-11-30 16:06:46.236",4977.0
="2022-11-30 16:06:22.699",4988.0
="2022-11-30 16:05:58.910",4986.0
="2022-11-30 16:05:32.923",4983.0
="2022-11-30 16:05:06.678",4989.0
="2022-11-30 16:04:41.658",4981.0
="2022-11-30 16:04:16.151",4981.0
="2022-11-30 16:03:52.373",4978.0
="2022-11-30 16:03:26.867",4979.0
="2022-11-30 16:03:02.838",4980.0
="2022-11-30 16:02:37.821",4988.0
="2022-11-30 16:02:12.803",4988.0
="2022-11-30 16:01:48.276",4973.0
="2022-11-30 16:01:22.769",4978.0
="2022-11-30 16:00:57.272",4982.0
="2022-11-30 16:00:31.764",4977.0
="2022-11-30 16:00:06.747",4988.0
="2022-11-30 15:59:41.729",4985.0
="2022-11-30 15:59:16.221",4982.0
="2022-11-30 15:58:51.693",4989.0
="2022-11-30 15:58:26.187",4979.0
="2022-11-30 15:58:00.678",4991.0
="2022-11-30 15:57:37.130",4989.0
="2022-11-30 15:57:12.113",4992.0
="2022-11-30 15:56:47.586",4992.0
="2022-11-30 15:56:23.060",4994.0
="2022-11-30 15:55:57.551",4992.0
="2022-11-30 15:55:33.263",4999.0
="2022-11-30 15:55:08.017",4996.0
="2022-11-30 15:54:43.969",4991.0
="2022-11-30 15:54:17.971",4991.0
="2022-11-30 15:53:53.444",4988.0
="2022-11-30 15:53:28.427",4999.0
="2022-11-30 15:53:02.919",4987.0
="2022-11-30 15:52:37.411",4993.0
="2022-11-30 15:52:13.134",4996.0
="2022-11-30 15:51:47.877",4985.0
="2022-11-30 15:51:22.370",4986.0
="2022-11-30 15:50:55.883",4995.0
="2022-11-30 15:50:31.354",4992.0
="2022-11-30 15:50:05.596",4991.0
="2022-11-30 15:49:40.578",5007.0
="2022-11-30 15:49:16.302",4990.0
="2022-11-30 15:48:51.775",4997.0
="2022-11-30 15:48:26.756",5008.0
="2022-11-30 15:48:00.760",4993.0
="2022-11-30 15:47:36.971",4994.0
="2022-11-30 15:47:11.955",5000.0
="2022-11-30 15:46:46.448",4995.0
="2022-11-30 15:46:21.920",4994.0
="2022-11-30 15:45:55.921",4995.0
="2022-11-30 15:45:29.924",4994.0
="2022-11-30 15:45:05.157",4994.0
="2022-11-30 15:44:40.139",4997.0
="2022-11-30 15:44:15.613",4990.0
="2022-11-30 15:43:50.105",4991.0
="2022-11-30 15:43:24.597",4992.0
="2022-11-30 15:42:58.600",4995.0
="2022-11-30 15:42:34.061",4983.0
="2022-11-30 15:42:08.066",4994.0
="2022-11-30 15:41:44.277",4992.0
="2022-11-30 15:41:19.750",4988.0
="2022-11-30 15:40:54.971",4995.0
="2022-11-30 15:40:29.965",4996.0
="2022-11-30 15:40:04.946",4990.0
="2022-11-30 15:39:39.199",4999.0
="2022-11-30 15:39:14.924",4992.0
="2022-11-30 15:38:49.414",4994.0
="2022-11-30 15:38:24.397",4996.0
="2022-11-30 15:37:59.869",4998.0
="2022-11-30 15:37:36.072",4996.0
="2022-11-30 15:37:11.054",4993.0
="2022-11-30 15:36:45.547",5000.0
="2022-11-30 15:36:20.040",4990.0
="2022-11-30 15:35:55.022",4998.0
="2022-11-30 15:35:30.004",4991.0
="2022-11-30 15:35:04.497",4995.0
="2022-11-30 15:34:39.730",5002.0
="2022-11-30 15:34:15.452",4992.0
="2022-11-30 15:33:50.434",4994.0
="2022-11-30 15:33:24.928",4992.0
="2022-11-30 15:32:59.419",4996.0
="2022-11-30 15:32:33.922",4999.0
="2022-11-30 15:32:09.885",5000.0
="2022-11-30 15:31:45.356",4997.0
="2022-11-30 15:31:20.580",4999.0
="2022-11-30 15:30:55.561",4988.0
="2022-11-30 15:30:30.305",4997.0
="2022-11-30 15:30:05.286",4991.0
="2022-11-30 15:29:40.270",4986.0
="2022-11-30 15:29:15.252",4983.0
="2022-11-30 15:28:50.236",4994.0
="2022-11-30 15:28:25.718",4991.0
="2022-11-30 15:28:00.689",4988.0
="2022-11-30 15:27:36.663",4993.0
="2022-11-30 15:27:11.644",4995.0
="2022-11-30 15:26:46.617",4994.0
="2022-11-30 15:26:21.609",4999.0
="2022-11-30 15:25:55.602",5005.0
="2022-11-30 15:25:30.585",4995.0
="2022-11-30 15:25:05.076",5007.0
="2022-11-30 15:24:41.049",5001.0
="2022-11-30 15:24:16.283",5005.0
="2022-11-30 15:23:51.274",4996.0
="2022-11-30 15:23:26.258",5001.0
="2022-11-30 15:23:01.730",5003.0
="2022-11-30 15:22:36.463",5000.0
="2022-11-30 15:22:10.464",5007.0
="2022-11-30 15:21:45.446",5004.0
="2022-11-30 15:21:19.941",5006.0
="2022-11-30 15:20:55.412",4994.0
="2022-11-30 15:20:31.146",4997.0
="2022-11-30 15:20:04.658",5000.0
="2022-11-30 15:19:38.410",5001.0
="2022-11-30 15:19:13.152",4999.0
="2022-11-30 15:18:48.625",4995.0
="2022-11-30 15:18:24.098",5000.0
="2022-11-30 15:17:58.109",5009.0
="2022-11-30 15:17:33.572",5003.0
="2022-11-30 15:17:08.563",5007.0
="2022-11-30 15:16:43.547",5006.0
="2022-11-30 15:16:18.041",5000.0
="2022-11-30 15:15:52.532",5002.0
="2022-11-30 15:15:28.004",5000.0
="2022-11-30 15:15:04.209",5004.0
="2022-11-30 15:14:39.190",5003.0
="2022-11-30 15:14:13.683",4996.0
="2022-11-30 15:13:49.155",5007.0
="2022-11-30 15:13:24.138",5014.0
="2022-11-30 15:13:00.359",5010.0
="2022-11-30 15:12:35.832",4979.0
="2022-11-30 15:12:11.305",4980.0
="2022-11-30 15:11:45.808",4976.0
="2022-11-30 15:11:20.299",4989.0
="2022-11-30 15:10:54.802",4982.0
="2022-11-30 15:10:29.295",4977.0
="2022-11-30 15:10:03.797",4987.0
="2022-11-30 15:09:38.291",4990.0
="2022-11-30 15:09:13.282",4985.0
="2022-11-30 15:08:49.495",4989.0
="2022-11-30 15:08:24.978",4972.0
="2022-11-30 15:07:59.961",5000.0
="2022-11-30 15:07:34.453",5000.0
="2022-11-30 15:07:09.435",4999.0
="2022-11-30 15:06:44.667",5000.0
="2022-11-30 15:06:19.161",5000.0
="2022-11-30 15:05:54.883",5014.0
="2022-11-30 15:05:30.845",5021.0
="2022-11-30 15:05:06.328",5014.0
="2022-11-30 15:04:43.260",5017.0
="2022-11-30 15:04:18.731",5017.0
="2022-11-30 15:03:53.474",5024.0
="2022-11-30 15:03:29.207",5022.0
="2022-11-30 15:03:04.190",5013.0
="2022-11-30 15:02:38.192",5022.0
="2022-11-30 15:02:13.665",5011.0
="2022-11-30 15:01:48.898",5019.0
="2022-11-30 15:01:24.370",5028.0
="2022-11-30 15:00:58.872",5031.0
="2022-11-30 15:00:34.104",5016.0
="2022-11-30 15:00:09.087",5011.0
="2022-11-30 14:59:43.089",5016.0
="2022-11-30 14:59:17.583",5019.0
="2022-11-30 14:58:52.564",5025.0
="2022-11-30 14:58:27.557",5023.0
="2022-11-30 14:58:02.781",5017.0
="2022-11-30 14:57:38.263",5016.0
="2022-11-30 14:57:13.245",5017.0
="2022-11-30 14:56:48.477",5015.0
="2022-11-30 14:56:23.459",5019.0
="2022-11-30 14:55:58.433",5010.0
="2022-11-30 14:55:33.906",5017.0
="2022-11-30 14:55:07.907",5017.0
="2022-11-30 14:54:43.880",5013.0
="2022-11-30 14:54:18.371",5014.0
="2022-11-30 14:53:53.603",5010.0
="2022-11-30 14:53:29.087",5012.0
="2022-11-30 14:53:03.089",5009.0
="2022-11-30 14:52:38.082",5017.0
="2022-11-30 14:52:12.575",5010.0
="2022-11-30 14:51:47.077",5015.0
="2022-11-30 14:51:23.039",5011.0
="2022-11-30 14:50:58.033",5017.0
="2022-11-30 14:50:33.254",5020.0
="2022-11-30 14:50:08.498",5008.0
="2022-11-30 14:49:44.220",5018.0
="2022-11-30 14:49:19.703",5015.0
="2022-11-30 14:48:54.684",5018.0
="2022-11-30 14:48:30.157",5021.0
="2022-11-30 14:48:03.680",5022.0
="2022-11-30 14:47:38.662",5029.0
="2022-11-30 14:47:14.145",5026.0
="2022-11-30 14:46:48.148",5015.0
="2022-11-30 14:46:23.139",5029.0
="2022-11-30 14:45:57.143",5015.0
="2022-11-30 14:45:33.115",5022.0
="2022-11-30 14:45:06.137",5019.0
="2022-11-30 14:44:40.641",5010.0
="2022-11-30 14:44:15.622",5011.0
="2022-11-30 14:43:50.615",5020.0
="2022-11-30 14:43:24.868",5024.0
="2022-11-30 14:42:58.871",5016.0
="2022-11-30 14:42:33.374",5017.0
="2022-11-30 14:42:07.865",5024.0
="2022-11-30 14:41:42.858",5024.0
="2022-11-30 14:41:18.332",5017.0
="2022-11-30 14:40:53.072",5020.0
="2022-11-30 14:40:28.065",5014.0
="2022-11-30 14:40:02.317",5023.0
="2022-11-30 14:39:37.061",5011.0
="2022-11-30 14:39:12.534",5021.0
="2022-11-30 14:38:47.526",5015.0
="2022-11-30 14:38:22.759",5016.0
="2022-11-30 14:37:58.002",5016.0
="2022-11-30 14:37:32.493",5013.0
="2022-11-30 14:37:07.965",5006.0
="2022-11-30 14:36:42.959",5009.0
="2022-11-30 14:36:18.431",5014.0
="2022-11-30 14:35:53.424",5017.0
="2022-11-30 14:35:28.406",5014.0
="2022-11-30 14:35:03.398",5003.0
="2022-11-30 14:34:37.402",5013.0
="2022-11-30 14:34:11.153",5012.0
="2022-11-30 14:33:45.657",5010.0
="2022-11-30 14:33:20.159",5008.0
="2022-11-30 14:32:54.652",5010.0
="2022-11-30 14:32:29.643",5013.0
="2022-11-30 14:32:04.136",5004.0
="2022-11-30 14:31:38.149",5018.0
="2022-11-30 14:31:13.621",5001.0
="2022-11-30 14:30:48.603",5006.0
="2022-11-30 14:30:23.596",5004.0
="2022-11-30 14:29:58.579",5012.0
="2022-11-30 14:29:32.592",5007.0
="2022-11-30 14:29:08.064",5008.0
="2022-11-30 14:28:42.076",5009.0
="2022-11-30 14:28:16.579",5010.0
="2022-11-30 14:27:51.072",5004.0
="2022-11-30 14:27:26.315",5004.0
="2022-11-30 14:27:01.296",5011.0
="2022-11-30 14:26:34.810",5003.0
="2022-11-30 14:26:09.792",5010.0
="2022-11-30 14:25:46.015",5008.0
="2022-11-30 14:25:21.488",5012.0
="2022-11-30 14:24:56.961",5015.0
="2022-11-30 14:24:32.681",5011.0
="2022-11-30 14:24:07.664",5002.0
="2022-11-30 14:23:42.647",5009.0
="2022-11-30 14:23:17.139",5008.0
="2022-11-30 14:22:52.122",5003.0
="2022-11-30 14:22:26.615",4988.0
="2022-11-30 14:22:01.607",4994.0
="2022-11-30 14:21:36.590",5007.0
="2022-11-30 14:21:11.812",5006.0
="2022-11-30 14:20:47.545",5012.0
="2022-11-30 14:20:20.807",5011.0
="2022-11-30 14:19:55.791",5004.0
="2022-11-30 14:19:31.523",5004.0
="2022-11-30 14:19:06.505",5006.0
="2022-11-30 14:18:41.979",5014.0
="2022-11-30 14:18:16.960",5007.0
="2022-11-30 14:17:50.972",5000.0
="2022-11-30 14:17:25.955",5009.0
="2022-11-30 14:17:01.427",5012.0
="2022-11-30 14:16:35.910",5012.0
="2022-11-30 14:16:10.402",5016.0
="2022-11-30 14:15:46.375",5013.0
="2022-11-30 14:15:21.369",5013.0
="2022-11-30 14:14:56.840",5014.0
="2022-11-30 14:14:30.843",5022.0
="2022-11-30 14:14:05.836",5017.0
="2022-11-30 14:13:40.328",5019.0
="2022-11-30 14:13:14.820",5012.0
="2022-11-30 14:12:50.053",5012.0
="2022-11-30 14:12:24.056",5012.0
="2022-11-30 14:11:59.038",5017.0
="2022-11-30 14:11:33.532",5011.0
="2022-11-30 14:11:08.514",5020.0
="2022-11-30 14:10:43.984",5019.0
="2022-11-30 14:10:20.448",5010.0
="2022-11-30 14:09:55.920",5018.0
="2022-11-30 14:09:31.642",5010.0
="2022-11-30 14:09:06.876",5015.0
="2022-11-30 14:08:41.858",5003.0
="2022-11-30 14:08:16.110",5010.0
="2022-11-30 14:07:51.584",5012.0
="2022-11-30 14:07:27.304",5002.0
="2022-11-30 14:07:03.018",5007.0
="2022-11-30 14:06:38.251",5012.0
="2022-11-30 14:06:12.994",5014.0
="2022-11-30 14:05:47.965",5004.0
="2022-11-30 14:05:22.707",5009.0
="2022-11-30 14:04:57.691",4999.0
="2022-11-30 14:04:32.434",5007.0
="2022-11-30 14:04:06.926",5008.0
="2022-11-30 14:03:41.668",4998.0
="2022-11-30 14:03:16.421",5003.0
="2022-11-30 14:02:51.404",5002.0
="2022-11-30 14:02:26.385",5005.0
="2022-11-30 14:02:01.869",5009.0
="2022-11-30 14:01:36.851",5000.0
="2022-11-30 14:01:12.333",5009.0
="2022-11-30 14:00:46.336",5009.0
="2022-11-30 14:00:21.068",5010.0
="2022-11-30 13:59:56.060",5007.0
="2022-11-30 13:59:31.283",5008.0
="2022-11-30 13:59:06.267",5010.0
="2022-11-30 13:58:40.518",5016.0
="2022-11-30 13:58:16.252",4998.0
="2022-11-30 13:57:51.723",5010.0
="2022-11-30 13:57:27.206",5001.0
="2022-11-30 13:57:01.949",5009.0
="2022-11-30 13:56:36.930",5010.0
="2022-11-30 13:56:12.893",5013.0
="2022-11-30 13:55:47.635",5023.0
="2022-11-30 13:55:21.889",5014.0
="2022-11-30 13:54:55.892",5013.0
="2022-11-30 13:54:32.103",5012.0
="2022-11-30 13:54:06.106",5019.0
="2022-11-30 13:53:40.109",5009.0
="2022-11-30 13:53:15.092",5010.0
="2022-11-30 13:52:49.585",5011.0
="2022-11-30 13:52:24.326",5010.0
="2022-11-30 13:51:59.799",5011.0
="2022-11-30 13:51:33.311",5011.0
="2022-11-30 13:51:07.804",4993.0
="2022-11-30 13:50:42.786",4999.0
="2022-11-30 13:50:16.790",5005.0
="2022-11-30 13:49:51.773",5011.0
="2022-11-30 13:49:26.265",5005.0
="2022-11-30 13:49:01.245",5001.0
="2022-11-30 13:48:36.229",5005.0
="2022-11-30 13:48:10.721",5008.0
="2022-11-30 13:47:46.204",5004.0
="2022-11-30 13:47:21.677",5005.0
="2022-11-30 13:46:57.889",5003.0
="2022-11-30 13:46:32.381",5000.0
="2022-11-30 13:46:07.365",5002.0
="2022-11-30 13:45:42.357",4999.0
="2022-11-30 13:45:17.089",5004.0
="2022-11-30 13:44:53.312",4997.0
="2022-11-30 13:44:28.785",5005.0
="2022-11-30 13:44:03.767",4997.0
="2022-11-30 13:43:37.779",5001.0
="2022-11-30 13:43:12.272",5007.0
="2022-11-30 13:42:46.275",5003.0
="2022-11-30 13:42:21.508",5006.0
="2022-11-30 13:41:56.980",5011.0
="2022-11-30 13:41:31.962",5014.0
="2022-11-30 13:41:06.214",5000.0
="2022-11-30 13:40:41.197",5013.0
="2022-11-30 13:40:15.209",5007.0
="2022-11-30 13:39:50.921",5012.0
="2022-11-30 13:39:26.644",5009.0
="2022-11-30 13:39:01.627",5004.0
="2022-11-30 13:38:36.120",5001.0
="2022-11-30 13:38:10.612",5003.0
="2022-11-30 13:37:45.594",5013.0
="2022-11-30 13:37:20.338",5019.0
="2022-11-30 13:36:55.318",5015.0
="2022-11-30 13:36:30.302",5012.0
="2022-11-30 13:36:05.535",5014.0
="2022-11-30 13:35:39.517",5014.0
="2022-11-30 13:35:14.250",5016.0
="2022-11-30 13:34:49.232",5017.0
="2022-11-30 13:34:24.215",5019.0
="2022-11-30 13:33:58.708",5019.0
="2022-11-30 13:33:33.689",5014.0
="2022-11-30 13:33:08.923",5022.0
="2022-11-30 13:32:42.675",5019.0
="2022-11-30 13:32:17.168",5019.0
="2022-11-30 13:31:53.140",5022.0
="2022-11-30 13:31:28.122",5006.0
="2022-11-30 13:31:03.606",5009.0
="2022-11-30 13:30:38.586",5016.0
="2022-11-30 13:30:13.580",5007.0
="2022-11-30 13:29:47.583",5011.0
="2022-11-30 13:29:22.565",5008.0
="2022-11-30 13:28:59.268",5016.0
="2022-11-30 13:28:34.750",5017.0
="2022-11-30 13:28:09.982",5015.0
="2022-11-30 13:27:45.214",5015.0
="2022-11-30 13:27:19.468",5020.0
="2022-11-30 13:26:52.729",5020.0
="2022-11-30 13:26:28.462",5024.0
="2022-11-30 13:26:03.934",5018.0
="2022-11-30 13:25:38.926",5013.0
="2022-11-30 13:25:13.420",5018.0
="2022-11-30 13:24:47.433",5016.0
="2022-11-30 13:24:22.905",5014.0
="2022-11-30 13:23:58.627",5013.0
="2022-11-30 13:23:32.390",5017.0
="2022-11-30 13:23:07.622",5016.0
="2022-11-30 13:22:42.126",5018.0
="2022-11-30 13:22:17.596",5012.0
="2022-11-30 13:21:53.820",5015.0
="2022-11-30 13:21:29.301",5020.0
="2022-11-30 13:21:05.515",5019.0
="2022-11-30 13:20:40.018",5021.0
="2022-11-30 13:20:14.760",5016.0
="2022-11-30 13:19:49.502",5025.0
="2022-11-30 13:19:24.984",5020.0
="2022-11-30 13:18:59.976",5011.0
="2022-11-30 13:18:35.220",5022.0
="2022-11-30 13:18:09.233",5017.0
="2022-11-30 13:17:45.204",5022.0
="2022-11-30 13:17:19.708",5014.0
="2022-11-30 13:16:55.670",5020.0
="2022-11-30 13:16:31.392",5027.0
="2022-11-30 13:16:06.384",5009.0
="2022-11-30 13:15:41.377",5018.0
="2022-11-30 13:15:16.851",5030.0
="2022-11-30 13:14:51.842",5016.0
="2022-11-30 13:14:27.325",5025.0
="2022-11-30 13:14:01.826",5025.0
="2022-11-30 13:13:37.069",5024.0
="2022-11-30 13:13:11.812",5021.0
="2022-11-30 13:12:46.556",5029.0
="2022-11-30 13:12:21.797",5019.0
="2022-11-30 13:11:55.550",5025.0
="2022-11-30 13:11:30.801",5025.0
="2022-11-30 13:11:05.065",5025.0
="2022-11-30 13:10:39.577",5027.0
="2022-11-30 13:10:15.340",5016.0
="2022-11-30 13:09:50.342",5031.0
="2022-11-30 13:09:25.335",5022.0
="2022-11-30 13:09:00.338",5024.0
="2022-11-30 13:08:34.850",5030.0
="2022-11-30 13:08:11.561",5032.0
="2022-11-30 13:07:47.294",5016.0
="2022-11-30 13:07:22.549",5022.0
="2022-11-30 13:06:57.549",5028.0
="2022-11-30 13:06:32.063",5025.0
="2022-11-30 13:06:07.825",5021.0
="2022-11-30 13:05:43.068",5019.0
="2022-11-30 13:05:18.079",5023.0
="2022-11-30 13:04:53.572",5013.0
="2022-11-30 13:04:28.584",5026.0
="2022-11-30 13:04:05.547",5022.0
="2022-11-30 13:03:41.289",5031.0
="2022-11-30 13:03:16.292",5018.0
="2022-11-30 13:02:50.324",5030.0
="2022-11-30 13:02:24.346",5020.0
="2022-11-30 13:01:59.360",5018.0
="2022-11-30 13:01:34.372",5018.0
="2022-11-30 13:01:07.916",5024.0
="2022-11-30 13:00:42.437",5021.0
="2022-11-30 13:00:16.960",5022.0
="2022-11-30 12:59:51.963",5025.0
="2022-11-30 12:59:27.715",5026.0
="2022-11-30 12:59:02.728",5027.0
="2022-11-30 12:58:36.500",5023.0
="2022-11-30 12:58:11.022",5017.0
="2022-11-30 12:57:45.785",5026.0
="2022-11-30 12:57:20.288",5030.0
="2022-11-30 12:56:55.771",5025.0
="2022-11-30 12:56:30.513",5031.0
="2022-11-30 12:56:04.525",5035.0
="2022-11-30 12:55:40.007",5028.0
="2022-11-30 12:55:14.990",5023.0
="2022-11-30 12:54:50.473",5020.0
="2022-11-30 12:54:26.296",5038.0
="2022-11-30 12:54:00.037",5039.0
="2022-11-30 12:53:36.000",5038.0
="2022-11-30 12:53:12.203",5038.0
="2022-11-30 12:52:48.155",5034.0
="2022-11-30 12:52:22.638",5038.0
="2022-11-30 12:51:57.119",5038.0
="2022-11-30 12:51:32.592",5036.0
="2022-11-30 12:51:07.825",5038.0
="2022-11-30 12:50:41.568",5038.0
="2022-11-30 12:50:16.791",5036.0
="2022-11-30 12:49:52.493",5037.0
="2022-11-30 12:49:26.235",5037.0
="2022-11-30 12:49:00.978",5037.0
="2022-11-30 12:48:36.931",5035.0
="2022-11-30 12:48:12.143",5031.0
="2022-11-30 12:47:47.114",5029.0
="2022-11-30 12:47:22.577",5025.0
="2022-11-30 12:46:56.570",5030.0
="2022-11-30 12:46:32.763",5022.0
="2022-11-30 12:46:08.225",5027.0
="2022-11-30 12:45:42.708",5026.0
="2022-11-30 12:45:18.170",5024.0
="2022-11-30 12:44:53.622",5024.0
="2022-11-30 12:44:28.106",5020.0
="2022-11-30 12:44:03.328",5016.0
="2022-11-30 12:43:37.810",5015.0
="2022-11-30 12:43:14.013",5018.0
="2022-11-30 12:42:49.474",5022.0
="2022-11-30 12:42:25.437",5021.0
="2022-11-30 12:42:01.149",5018.0
="2022-11-30 12:41:35.872",5018.0
="2022-11-30 12:41:10.846",5019.0
="2022-11-30 12:40:46.317",5022.0
="2022-11-30 12:40:21.531",5011.0
="2022-11-30 12:39:56.502",5021.0
="2022-11-30 12:39:31.475",5011.0
="2022-11-30 12:39:06.938",5014.0
="2022-11-30 12:38:42.661",5010.0
="2022-11-30 12:38:18.123",5013.0
="2022-11-30 12:37:54.805",5010.0
="2022-11-30 12:37:28.558",5015.0
="2022-11-30 12:37:04.270",5006.0
="2022-11-30 12:36:39.241",5011.0
="2022-11-30 12:36:14.705",5015.0
="2022-11-30 12:35:49.678",5011.0
="2022-11-30 12:35:24.410",5018.0
="2022-11-30 12:34:59.394",5011.0
="2022-11-30 12:34:34.365",5022.0
="2022-11-30 12:34:08.847",5020.0
="2022-11-30 12:33:43.821",5025.0
="2022-11-30 12:33:18.304",5026.0
="2022-11-30 12:32:53.286",5031.0
="2022-11-30 12:32:27.778",5024.0
="2022-11-30 12:32:01.281",5035.0
="2022-11-30 12:31:36.754",5020.0
="2022-11-30 12:31:11.736",5030.0
="2022-11-30 12:30:47.198",5024.0
="2022-11-30 12:30:22.060",5029.0
="2022-11-30 12:29:56.542",5030.0
="2022-11-30 12:29:31.025",5031.0
="2022-11-30 12:29:06.008",5033.0
="2022-11-30 12:28:40.982",5035.0
="2022-11-30 12:28:14.973",5032.0
="2022-11-30 12:27:49.465",5036.0
="2022-11-30 12:27:24.687",5031.0
="2022-11-30 12:26:59.170",5032.0
="2022-11-30 12:26:34.643",5036.0
="2022-11-30 12:26:08.396",5038.0
